-27,7,-8,-3,12,-3,32,1,15,10,-7,11,-32,1,-13,-4,7,-3,26,5,7,10,-14,10
-28,6,-9,-3,10,-3,28,2,11,9,-9,10,-30,2,-11,-3,8,-3,27,6,7,9,-13,10
-28,6,-9,-3,10,-3,28,2,11,9,-9,10,-30,2,-11,-3,8,-3,27,6,7,9,-13,10
-28,6,-10,-3,9,-4,27,1,10,8,-9,9,-30,2,-11,-3,8,-2,27,6,8,10,-13,10
-28,6,-10,-3,9,-4,27,1,10,8,-9,9,-30,2,-11,-3,8,-2,27,6,8,10,-13,10
-27,6,-9,-3,10,-3,27,1,11,9,-8,9,-30,1,-11,-3,8,-3,26,5,7,9,-12,9
-27,6,-9,-3,10,-3,27,1,11,9,-8,9,-30,1,-11,-3,8,-3,26,5,7,9,-12,9
-27,7,-9,-2,9,-2,27,2,11,9,-8,10,-28,2,-10,-3,9,-3,26,6,8,9,-11,9
-27,7,-9,-2,9,-2,27,2,11,9,-8,10,-28,2,-10,-3,9,-3,26,6,8,9,-11,9
-26,6,-7,-4,13,-4,32,-1,15,9,-5,10,-29,2,-11,-3,9,-3,28,6,9,10,-12,11
-28,7,-8,-2,12,-2,31,1,14,10,-7,11,-31,2,-12,-3,8,-3,27,5,7,9,-13,10
-28,7,-8,-2,12,-2,31,1,14,10,-7,11,-31,2,-12,-3,8,-3,27,5,7,9,-13,10
-28,7,-8,-2,12,-2,31,1,14,10,-7,11,-31,2,-12,-3,8,-3,27,5,7,9,-13,10
-28,7,-10,-2,9,-2,27,2,10,9,-9,9,-29,1,-11,-3,8,-3,27,5,8,9,-12,9
-27,6,-8,-3,11,-3,29,2,12,10,-7,10,-30,1,-12,-4,8,-4,26,5,7,9,-13,9
-27,6,-8,-3,11,-3,29,2,12,10,-7,10,-30,1,-12,-4,8,-4,26,5,7,9,-13,9
-28,6,-9,-3,10,-3,28,2,11,9,-9,9,-31,1,-12,-4,8,-4,27,5,7,9,-13,9
